,Restaurant Name,Cuisine Type,Location,Category,Food Name,Description/Ingredients,Price
199,Fuchhey Restaurant,Multi Cuisine,Putalisadak,KATTI WRAP,Buff Katti Wrap,,210.00
200,Fuchhey Restaurant,Multi Cuisine,Putalisadak,KATTI WRAP,Chicken Katti Wrap,,230.00
201,Fuchhey Restaurant,Multi Cuisine,Putalisadak,KATTI WRAP,Mix Katti Wrap,,250.00
202,Fuchhey Restaurant,Multi Cuisine,Putalisadak,CHOPSUEY,Veg Chopsuey,,280.00
203,Fuchhey Restaurant,Multi Cuisine,Putalisadak,CHOPSUEY,Chicken Chopsuey,,350.00
204,Fuchhey Restaurant,Multi Cuisine,Putalisadak,CHOPSUEY,Mix Chopsuey,,380.00
205,Fuchhey Restaurant,Multi Cuisine,Putalisadak,BURGER,Veg Burger,,200.00
206,Fuchhey Restaurant,Multi Cuisine,Putalisadak,BURGER,Chicken Burger,,250.00
207,Fuchhey Restaurant,Multi Cuisine,Putalisadak,BURGER,Crunchy Chicken Burger,,350.00
208,Fuchhey Restaurant,Multi Cuisine,Putalisadak,KHAJA SET,Veg Khaja Set,,350.00
209,Fuchhey Restaurant,Multi Cuisine,Putalisadak,KHAJA SET,Chicken Khaja Set,,450.00
210,Fuchhey Restaurant,Multi Cuisine,Putalisadak,PIZZA,Veg Mushroom Pizza (M),,400.00
211,Fuchhey Restaurant,Multi Cuisine,Putalisadak,PIZZA,Veg Mushroom Pizza (L),,500.00
212,Fuchhey Restaurant,Multi Cuisine,Putalisadak,PIZZA,Cheese Pizza (M),,400.00
213,Fuchhey Restaurant,Multi Cuisine,Putalisadak,PIZZA,Cheese Pizza (L),,500.00
214,Fuchhey Restaurant,Multi Cuisine,Putalisadak,PIZZA,Sausage Pizza (M),,400.00
215,Fuchhey Restaurant,Multi Cuisine,Putalisadak,PIZZA,Sausage Pizza (L),,500.00
216,Fuchhey Restaurant,Multi Cuisine,Putalisadak,PIZZA,Chicken Pizza (M),,450.00
217,Fuchhey Restaurant,Multi Cuisine,Putalisadak,PIZZA,Chicken Pizza (L),,550.00
218,Fuchhey Restaurant,Multi Cuisine,Putalisadak,PIZZA,Mixed Pizza (M),,500.00
219,Fuchhey Restaurant,Multi Cuisine,Putalisadak,PIZZA,Mixed Pizza (L),,600.00
220,Fuchhey Restaurant,Multi Cuisine,Putalisadak,PIZZA,Extra Cheese,,50.00
221,Fuchhey Restaurant,Multi Cuisine,Putalisadak,FUCHHEY BAKES,Chova Lava,,100.00
222,Fuchhey Restaurant,Multi Cuisine,Putalisadak,FUCHHEY BAKES,Brownie,,270.00
223,Fuchhey Restaurant,Multi Cuisine,Putalisadak,FUCHHEY BAKES,Cheese Cake,,300.00
224,Kumari Restaurant & Bar,Multi Cuisine,Putalisadak,SOUP,Mutton Soup,,300.00
225,Kumari Restaurant & Bar,Multi Cuisine,Putalisadak,SOUP,Chicken Cream Soup,,200.00
226,Kumari Restaurant & Bar,Multi Cuisine,Putalisadak,SOUP,Veg Cream Soup,,175.00
227,Kumari Restaurant & Bar,Multi Cuisine,Putalisadak,SOUP,Chicken Noodles Soup,,225.00
228,Kumari Restaurant & Bar,Multi Cuisine,Putalisadak,SOUP,Wanton Soup Chicken,,230.00
229,Kumari Restaurant & Bar,Multi Cuisine,Putalisadak,SOUP,Hot & Sour Soup,,250.00
230,Kumari Restaurant & Bar,Multi Cuisine,Putalisadak,SOUP,Sweet Corn Chicken Soup,,220.00
231,Kumari Restaurant & Bar,Multi Cuisine,Putalisadak,SOUP,Chicken Mushroom Cream Soup,,225.00
232,Kumari Restaurant & Bar,Multi Cuisine,Putalisadak,SOUP,Tomato Cream Soup,,225.00
233,Kumari Restaurant & Bar,Multi Cuisine,Putalisadak,SOUP,Mutton Soup,,300.00
234,Kumari Restaurant & Bar,Multi Cuisine,Putalisadak,CHINESE DISHES CHOWMEIN,Mutton Chowmein,,425.00
235,Kumari Restaurant & Bar,Multi Cuisine,Putalisadak,CHINESE DISHES CHOWMEIN,Chicken Chowmein,,325.00
236,Kumari Restaurant & Bar,Multi Cuisine,Putalisadak,CHINESE DISHES CHOWMEIN,Buff Chowmein,,300.00
237,Kumari Restaurant & Bar,Multi Cuisine,Putalisadak,CHINESE DISHES CHOWMEIN,Veg Chowmein,,250.00
238,Kumari Restaurant & Bar,Multi Cuisine,Putalisadak,CHINESE DISHES CHOWMEIN,Mix Chowmein,,480.00
239,Kumari Restaurant & Bar,Multi Cuisine,Putalisadak,CHINESE DISHES CHOWMEIN,Egg Chowmein,,250.00
240,Kumari Restaurant & Bar,Multi Cuisine,Putalisadak,CHINESE DISHES CHOPSUEY,Chicken Chopsuey,,380.00
241,Kumari Restaurant & Bar,Multi Cuisine,Putalisadak,CHINESE DISHES CHOPSUEY,Veg Chopsuey,,300.00
242,Kumari Restaurant & Bar,Multi Cuisine,Putalisadak,CHINESE DISHES CHOPSUEY,Chinese Chopsuey,,425.00
243,Kumari Restaurant & Bar,Multi Cuisine,Putalisadak,CHINESE DISHES CHOPSUEY,American Chopsuey,,450.00
244,Kumari Restaurant & Bar,Multi Cuisine,Putalisadak,MO:MO,Chicken C Mo:Mo,,325.00
245,Kumari Restaurant & Bar,Multi Cuisine,Putalisadak,MO:MO,Buff C Mo:Mo,,300.00
246,Kumari Restaurant & Bar,Multi Cuisine,Putalisadak,MO:MO,Veg C Mo:Mo,,250.00
247,Kumari Restaurant & Bar,Multi Cuisine,Putalisadak,MO:MO,Chicken Kothey Mo:Mo,,375.00
248,Kumari Restaurant & Bar,Multi Cuisine,Putalisadak,MO:MO,Buff Kothey Mo:Mo,,350.00
249,Kumari Restaurant & Bar,Multi Cuisine,Putalisadak,MO:MO,Veg Kothey Mo:Mo,,275.00
250,Kumari Restaurant & Bar,Multi Cuisine,Putalisadak,MO:MO,Mutton Kothey Mo:Mo,,390.00
251,Kumari Restaurant & Bar,Multi Cuisine,Putalisadak,MO:MO,Buff Steam Mo:Mo,,225.00
252,Kumari Restaurant & Bar,Multi Cuisine,Putalisadak,MO:MO,Chicken Steam Mo:Mo,,225.00
253,Kumari Restaurant & Bar,Multi Cuisine,Putalisadak,MO:MO,Mixed Steam Mo:Mo,,225.00
254,Kumari Restaurant & Bar,Multi Cuisine,Putalisadak,MO:MO,Veg Steam Mo:Mo,,180.00
255,Kumari Restaurant & Bar,Multi Cuisine,Putalisadak,MO:MO,Mutton Steam Mo:Mo,,350.00
256,Kumari Restaurant & Bar,Multi Cuisine,Putalisadak,MO:MO,Paneer Mushroom Steam Mo:Mo,,225.00
257,Kumari Restaurant & Bar,Multi Cuisine,Putalisadak,MO:MO,Chicken Steam Mo:Mo with Chicken Soup,,325.00
258,Kumari Restaurant & Bar,Multi Cuisine,Putalisadak,MO:MO,Chicken Jhol Mo:Mo,,300.00
259,Kumari Restaurant & Bar,Multi Cuisine,Putalisadak,MO:MO,Buff Jhol Mo:Mo,,300.00
260,Kumari Restaurant & Bar,Multi Cuisine,Putalisadak,MO:MO,Mutton Jhol Mo:Mo,,400.00
261,Kumari Restaurant & Bar,Multi Cuisine,Putalisadak,OUR SPECIAL SNACKS,Chicken Nuggets,,480.00
262,Kumari Restaurant & Bar,Multi Cuisine,Putalisadak,OUR SPECIAL SNACKS,Bacon Wrapped with Chicken Cheese Poppers,,590.00
263,Kumari Restaurant & Bar,Multi Cuisine,Putalisadak,OUR SPECIAL SNACKS,KFC (Kumari Fried Chicken) 3 pcs,,450.00
264,Kumari Restaurant & Bar,Multi Cuisine,Putalisadak,OUR SPECIAL SNACKS,Sahar Fish & Chips,,525.00
265,Kumari Restaurant & Bar,Multi Cuisine,Putalisadak,OUR SPECIAL SNACKS,Chicken Kai (Chicken Satay),,550.00
266,Kumari Restaurant & Bar,Multi Cuisine,Putalisadak,OUR SPECIAL SNACKS,Hawaiian Chicken Salad,,450.00
267,Kumari Restaurant & Bar,Multi Cuisine,Putalisadak,OUR SPECIAL SNACKS,Bacon Cheese Burger with Chips,,325.00
268,Kumari Restaurant & Bar,Multi Cuisine,Putalisadak,OUR SPECIAL SNACKS,Mutton Khutti Soup,,250.00
269,Kumari Restaurant & Bar,Multi Cuisine,Putalisadak,OUR SPECIAL SNACKS,Local Chicken Curry,,425.00
270,Kumari Restaurant & Bar,Multi Cuisine,Putalisadak,BURGER,Ham Burger,,250.00
271,Kumari Restaurant & Bar,Multi Cuisine,Putalisadak,BURGER,Chicken Burger,,280.00
272,Kumari Restaurant & Bar,Multi Cuisine,Putalisadak,BURGER,Cheese Burger,,280.00
273,Kumari Restaurant & Bar,Multi Cuisine,Putalisadak,BURGER,Veg Burger,,200.00
274,Kumari Restaurant & Bar,Multi Cuisine,Putalisadak,BURGER,Chicken Cheese Burger,,350.00
275,Kumari Restaurant & Bar,Multi Cuisine,Putalisadak,SANDWICH,Chicken Sandwich,,290.00
276,Kumari Restaurant & Bar,Multi Cuisine,Putalisadak,SANDWICH,Egg Sandwich,,200.00
277,Kumari Restaurant & Bar,Multi Cuisine,Putalisadak,SANDWICH,Veg Sandwich,,160.00
278,Kumari Restaurant & Bar,Multi Cuisine,Putalisadak,SANDWICH,Cheese Sandwich,,300.00
279,Kumari Restaurant & Bar,Multi Cuisine,Putalisadak,SANDWICH,Omelet,,175.00
280,Kumari Restaurant & Bar,Multi Cuisine,Putalisadak,SANDWICH,Masala Omelet,,275.00
281,Kumari Restaurant & Bar,Multi Cuisine,Putalisadak,SANDWICH,Egg Poached (2 Eggs),,200.00
282,Kumari Restaurant & Bar,Multi Cuisine,Putalisadak,TOAST,Butter Toast,,125.00
283,Kumari Restaurant & Bar,Multi Cuisine,Putalisadak,TOAST,Plain Toast,,75.00
284,Kumari Restaurant & Bar,Multi Cuisine,Putalisadak,PIZZA,Veg Pizza,,360.00
285,Kumari Restaurant & Bar,Multi Cuisine,Putalisadak,PIZZA,Chicken Pizza,,425.00
286,Kumari Restaurant & Bar,Multi Cuisine,Putalisadak,PIZZA,Mixed Pizza,,475.00
287,Kumari Restaurant & Bar,Multi Cuisine,Putalisadak,PIZZA,Mushroom Pizza,,390.00
288,Kumari Restaurant & Bar,Multi Cuisine,Putalisadak,PIZZA,Cheese Pizza,,425.00
289,Kumari Restaurant & Bar,Multi Cuisine,Putalisadak,CHATAMARI,Chicken Chatamari,,295.00
290,Kumari Restaurant & Bar,Multi Cuisine,Putalisadak,CHATAMARI,Buff Chatamari,,250.00
291,Kumari Restaurant & Bar,Multi Cuisine,Putalisadak,CHATAMARI,Veg Chatamari,,260.00
292,Kumari Restaurant & Bar,Multi Cuisine,Putalisadak,CHATAMARI,Mutton Chatamari,,325.00
293,Kumari Restaurant & Bar,Multi Cuisine,Putalisadak,BIRYANI / PULAO,Chicken Biryani,,450.00
294,Kumari Restaurant & Bar,Multi Cuisine,Putalisadak,BIRYANI / PULAO,Mutton Biryani,,580.00
295,Kumari Restaurant & Bar,Multi Cuisine,Putalisadak,BIRYANI / PULAO,Mixed Biryani,,600.00
296,Kumari Restaurant & Bar,Multi Cuisine,Putalisadak,BIRYANI / PULAO,Masala Pulao,,550.00
297,Kumari Restaurant & Bar,Multi Cuisine,Putalisadak,BIRYANI / PULAO,Chicken Pulao,,500.00
298,Kumari Restaurant & Bar,Multi Cuisine,Putalisadak,KUMARI SPECIAL,Omelet & Chicken on the top of Fried Rice,,450.00
299,Kumari Restaurant & Bar,Multi Cuisine,Putalisadak,BOILED FOOD,Boiled Chicken Boneless,,300.00
300,Kumari Restaurant & Bar,Multi Cuisine,Putalisadak,BOILED FOOD,Boiled Buff,,260.00
301,Kumari Restaurant & Bar,Multi Cuisine,Putalisadak,BOILED FOOD,Boiled Veg,,170.00
302,Kumari Restaurant & Bar,Multi Cuisine,Putalisadak,BOILED FOOD,Boiled Egg (2 Eggs),,100.00
303,Kumari Restaurant & Bar,Multi Cuisine,Putalisadak,BOILED FOOD,Boiled Mutton,,425.00
304,Kumari Restaurant & Bar,Multi Cuisine,Putalisadak,NEPALI DISHES,Plain Roti (Chapati),,40.00
305,Kumari Restaurant & Bar,Multi Cuisine,Putalisadak,NEPALI DISHES,Plain Rice,,120.00
306,Kumari Restaurant & Bar,Multi Cuisine,Putalisadak,NEPALI DISHES,Dal,,100.00
307,Kumari Restaurant & Bar,Multi Cuisine,Putalisadak,NEPALI DISHES,Dal Fried,,140.00
308,Kumari Restaurant & Bar,Multi Cuisine,Putalisadak,NEPALI DISHES,Plain Paratha,,100.00
309,Kumari Restaurant & Bar,Multi Cuisine,Putalisadak,NEPALI DISHES,Veg Paratha,,170.00
310,Kumari Restaurant & Bar,Multi Cuisine,Putalisadak,NEPALI DISHES,Aloo Paratha,,170.00
311,Kumari Restaurant & Bar,Multi Cuisine,Putalisadak,NEPALI DISHES,Chicken Paratha,,250.00
312,Kumari Restaurant & Bar,Multi Cuisine,Putalisadak,NEPALI DISHES,Mix Veg Curry,,100.00
313,Kumari Restaurant & Bar,Multi Cuisine,Putalisadak,NEPALI DISHES,Chicken Curry,,185.00
314,Kumari Restaurant & Bar,Multi Cuisine,Putalisadak,NEPALI DISHES,Fish Curry,,185.00
315,Kumari Restaurant & Bar,Multi Cuisine,Putalisadak,NEPALI DISHES,Prawn Curry,,300.00
316,Kumari Restaurant & Bar,Multi Cuisine,Putalisadak,NEPALI DISHES,Egg Curry,,140.00
317,Kumari Restaurant & Bar,Multi Cuisine,Putalisadak,NEPALI DISHES,Mattar Paneer Curry,,140.00
318,Kumari Restaurant & Bar,Multi Cuisine,Putalisadak,NEPALI DISHES,Mattar Palak Curry,,140.00
319,Kumari Restaurant & Bar,Multi Cuisine,Putalisadak,NEPALI DISHES,Aloo Mattar Curry,,180.00
320,Kumari Restaurant & Bar,Multi Cuisine,Putalisadak,NEPALI DISHES,Mushroom Curry,,190.00
321,Kumari Restaurant & Bar,Multi Cuisine,Putalisadak,NEPALI DISHES,Dry Papad,,40.00
322,Kumari Restaurant & Bar,Multi Cuisine,Putalisadak,NEPALI DISHES,Fried Papad,,70.00
323,Kumari Restaurant & Bar,Multi Cuisine,Putalisadak,NEPALI DISHES,Masala Papad,,140.00
324,Kumari Restaurant & Bar,Multi Cuisine,Putalisadak,NEPALI DISHES,Peanut Papad,,225.00
325,Kumari Restaurant & Bar,Multi Cuisine,Putalisadak,NEPALI DISHES,Buff Curry,,200.00
326,Kumari Restaurant & Bar,Multi Cuisine,Putalisadak,NEPALI DISHES,Palak Paneer,,195.00
327,Kumari Restaurant & Bar,Multi Cuisine,Putalisadak,NEPALI DISHES,Mutton Curry,,300.00
328,Kumari Restaurant & Bar,Multi Cuisine,Putalisadak,NEPALI DISHES,Mutton Sajeko,,580.00
329,Kumari Restaurant & Bar,Multi Cuisine,Putalisadak,NEPALI DISHES,Chicken Sajeko,,300.00
330,Kumari Restaurant & Bar,Multi Cuisine,Putalisadak,NEPALI DISHES,Buff Sajeko,,290.00
331,Kumari Restaurant & Bar,Multi Cuisine,Putalisadak,NEPALI DISHES,Fish Ball,,250.00
332,Kumari Restaurant & Bar,Multi Cuisine,Putalisadak,NEPALI DISHES,Chicken Wings,,400.00
333,Kumari Restaurant & Bar,Multi Cuisine,Putalisadak,NEPALI DISHES,Garlic Prawn,,450.00
334,Kumari Restaurant & Bar,Multi Cuisine,Putalisadak,SPRING ROLL,Chicken Spring Roll,,325.00
335,Kumari Restaurant & Bar,Multi Cuisine,Putalisadak,SPRING ROLL,Mutton Spring Roll,,380.00
336,Kumari Restaurant & Bar,Multi Cuisine,Putalisadak,SPRING ROLL,Veg Spring Roll,,225.00
337,Kumari Restaurant & Bar,Multi Cuisine,Putalisadak,SPRING ROLL,Egg Spring Roll,,250.00
338,Kumari Restaurant & Bar,Multi Cuisine,Putalisadak,SPRING ROLL,Mix Spring Roll,,380.00
339,Kumari Restaurant & Bar,Multi Cuisine,Putalisadak,THUKPA,Chicken Thukpa,,275.00
340,Kumari Restaurant & Bar,Multi Cuisine,Putalisadak,THUKPA,Buff Thukpa,,225.00
341,Kumari Restaurant & Bar,Multi Cuisine,Putalisadak,THUKPA,Egg Thukpa,,225.00
342,Kumari Restaurant & Bar,Multi Cuisine,Putalisadak,THUKPA,Veg Thukpa,,210.00
343,Kumari Restaurant & Bar,Multi Cuisine,Putalisadak,THUKPA,Mix Thukpa,,330.00
344,Kumari Restaurant & Bar,Multi Cuisine,Putalisadak,THUKPA,Mutton Thukpa,,380.00
345,Kumari Restaurant & Bar,Multi Cuisine,Putalisadak,RICE,Chicken Chinese Rice,,340.00
346,Kumari Restaurant & Bar,Multi Cuisine,Putalisadak,RICE,Chicken Fried Rice,,340.00
347,Kumari Restaurant & Bar,Multi Cuisine,Putalisadak,RICE,Veg Fried Rice,,225.00
348,Kumari Restaurant & Bar,Multi Cuisine,Putalisadak,RICE,Mixed Fried Rice,,425.00
349,Kumari Restaurant & Bar,Multi Cuisine,Putalisadak,RICE,Prawn Fried Rice,,450.00
350,Kumari Restaurant & Bar,Multi Cuisine,Putalisadak,RICE,Plain Rice,,120.00
351,Kumari Restaurant & Bar,Multi Cuisine,Putalisadak,RICE,Chinese Veg Rice,,270.00
352,Kumari Restaurant & Bar,Multi Cuisine,Putalisadak,RICE,Egg Fried Rice,,300.00
353,Kumari Restaurant & Bar,Multi Cuisine,Putalisadak,RICE,Buff Fried Rice,,300.00
354,Kumari Restaurant & Bar,Multi Cuisine,Putalisadak,RICE,Mushroom Fried Rice,,340.00
355,Kumari Restaurant & Bar,Multi Cuisine,Putalisadak,RICE,Mutton Fried Rice,,400.00
356,Kumari Restaurant & Bar,Multi Cuisine,Putalisadak,CURRY MASALA,Mutton Masala,,350.00
357,Kumari Restaurant & Bar,Multi Cuisine,Putalisadak,CURRY MASALA,Mutton Curry Boneless,,425.00
358,Kumari Restaurant & Bar,Multi Cuisine,Putalisadak,CURRY MASALA,Butter Paneer Masala,,300.00
359,Kumari Restaurant & Bar,Multi Cuisine,Putalisadak,CURRY MASALA,Chicken Curry Boneless,,390.00
360,Kumari Restaurant & Bar,Multi Cuisine,Putalisadak,CURRY MASALA,Veg Chinese Curry,,200.00
361,Kumari Restaurant & Bar,Multi Cuisine,Putalisadak,CURRY MASALA,Garlic Chicken,,290.00
362,Kumari Restaurant & Bar,Multi Cuisine,Putalisadak,CURRY MASALA,Manchurian Chicken,,375.00
363,Kumari Restaurant & Bar,Multi Cuisine,Putalisadak,NEPALI THALI SET,Veg Thali,,400.00
364,Kumari Restaurant & Bar,Multi Cuisine,Putalisadak,NEPALI THALI SET,Chicken Thali,,450.00
365,Kumari Restaurant & Bar,Multi Cuisine,Putalisadak,NEPALI THALI SET,Mutton Thali,,500.00
366,Kumari Restaurant & Bar,Multi Cuisine,Putalisadak,NEWARI BARA,Chicken Bara,,250.00
367,Kumari Restaurant & Bar,Multi Cuisine,Putalisadak,NEWARI BARA,Buff Bara,,225.00
368,Kumari Restaurant & Bar,Multi Cuisine,Putalisadak,NEWARI BARA,Plain Bara,,150.00
369,Kumari Restaurant & Bar,Multi Cuisine,Putalisadak,NEWARI BARA,Veg Bara,,200.00
370,Kumari Restaurant & Bar,Multi Cuisine,Putalisadak,NEWARI BARA,Egg Bara,,200.00
371,Kumari Restaurant & Bar,Multi Cuisine,Putalisadak,NEWARI BARA,Mutton Bara,,280.00
372,Kumari Restaurant & Bar,Multi Cuisine,Putalisadak,NEWARI KHAJA SET,Veg Set,"Beaten rice, tomato achar, aloo, tama tarkari",275.00
373,Kumari Restaurant & Bar,Multi Cuisine,Putalisadak,NEWARI KHAJA SET,Buff Set,"Beaten rice, tomato achar, aloo, tama tarkari",350.00
374,Kumari Restaurant & Bar,Multi Cuisine,Putalisadak,NEWARI KHAJA SET,Chicken Set,"Beaten rice, tomato achar, aloo, tama tarkari",395.00
375,Kumari Restaurant & Bar,Multi Cuisine,Putalisadak,NEWARI KHAJA SET,Mutton Set,"Beaten rice, tomato achar, aloo, tama tarkari",425.00
376,Three Brothers Fast Food & Restaurant- Bagbazar,Multi Cuisine,Bagbazar,SNACKS,Chicken Chilly (Boneless),,300.00
377,Three Brothers Fast Food & Restaurant- Bagbazar,Multi Cuisine,Bagbazar,SNACKS,Buff Chilly,,300.00
378,Three Brothers Fast Food & Restaurant- Bagbazar,Multi Cuisine,Bagbazar,SNACKS,Chicken Fry (Sesame),,300.00
379,Three Brothers Fast Food & Restaurant- Bagbazar,Multi Cuisine,Bagbazar,SNACKS,Mongolian Chicken Chilly,,350.00
380,Three Brothers Fast Food & Restaurant- Bagbazar,Multi Cuisine,Bagbazar,BIRYANI,Veg Biryani,,300.00
381,Three Brothers Fast Food & Restaurant- Bagbazar,Multi Cuisine,Bagbazar,BIRYANI,Chicken Biryani,,500.00
382,Three Brothers Fast Food & Restaurant- Bagbazar,Multi Cuisine,Bagbazar,KATTI ROLL,Veg Katti Roll,,150.00
383,Three Brothers Fast Food & Restaurant- Bagbazar,Multi Cuisine,Bagbazar,KATTI ROLL,Paneer Katti Roll,,220.00
384,Three Brothers Fast Food & Restaurant- Bagbazar,Multi Cuisine,Bagbazar,KATTI ROLL,Egg Katti Roll,,150.00
385,Three Brothers Fast Food & Restaurant- Bagbazar,Multi Cuisine,Bagbazar,KATTI ROLL,Double Egg Katti Roll,,180.00
386,Three Brothers Fast Food & Restaurant- Bagbazar,Multi Cuisine,Bagbazar,KATTI ROLL,Chicken Katti Roll,,220.00
387,Three Brothers Fast Food & Restaurant- Bagbazar,Multi Cuisine,Bagbazar,KATTI ROLL,Chicken Egg Katti Roll,,250.00
388,Three Brothers Fast Food & Restaurant- Bagbazar,Multi Cuisine,Bagbazar,KATTI ROLL,Double Chicken Katti Roll,,320.00
389,Three Brothers Fast Food & Restaurant- Bagbazar,Multi Cuisine,Bagbazar,KATTI ROLL,Mixed Katti Roll,,350.00
390,Three Brothers Fast Food & Restaurant- Bagbazar,Multi Cuisine,Bagbazar,KATTI ROLL,3 Brothers Special Katti Roll,,400.00
391,Three Brothers Fast Food & Restaurant- Bagbazar,Multi Cuisine,Bagbazar,KATTI ROLL,Halal Chicken Roll,,220.00
392,Three Brothers Fast Food & Restaurant- Bagbazar,Multi Cuisine,Bagbazar,KATTI ROLL,Halal Egg Chicken Roll,,250.00
393,Three Brothers Fast Food & Restaurant- Bagbazar,Multi Cuisine,Bagbazar,KATTI ROLL,Halal DB Chicken Roll,,320.00
394,Three Brothers Fast Food & Restaurant- Bagbazar,Multi Cuisine,Bagbazar,MOMO,Veg Momo (Steam),,130.00
395,Three Brothers Fast Food & Restaurant- Bagbazar,Multi Cuisine,Bagbazar,MOMO,Chicken Momo (Steam),,180.00
396,Three Brothers Fast Food & Restaurant- Bagbazar,Multi Cuisine,Bagbazar,MOMO,Buff Momo (Steam),,180.00
397,Three Brothers Fast Food & Restaurant- Bagbazar,Multi Cuisine,Bagbazar,MOMO,Veg Momo (Fry),,150.00
398,Three Brothers Fast Food & Restaurant- Bagbazar,Multi Cuisine,Bagbazar,MOMO,Chicken Momo (Fry),,200.00
399,Three Brothers Fast Food & Restaurant- Bagbazar,Multi Cuisine,Bagbazar,MOMO,Buff Momo (Fry),,200.00
400,Three Brothers Fast Food & Restaurant- Bagbazar,Multi Cuisine,Bagbazar,MOMO,Veg Momo (Fried C),,200.00
401,Three Brothers Fast Food & Restaurant- Bagbazar,Multi Cuisine,Bagbazar,MOMO,Chicken Momo (Fried C),,280.00
402,Three Brothers Fast Food & Restaurant- Bagbazar,Multi Cuisine,Bagbazar,MOMO,Buff Momo (Fried C),,280.00
403,Three Brothers Fast Food & Restaurant- Bagbazar,Multi Cuisine,Bagbazar,CHOWMEIN,Veg Chowmein,,120.00
404,Three Brothers Fast Food & Restaurant- Bagbazar,Multi Cuisine,Bagbazar,CHOWMEIN,Chicken Chowmein,,180.00
405,Three Brothers Fast Food & Restaurant- Bagbazar,Multi Cuisine,Bagbazar,CHOWMEIN,Buff Chowmein,,180.00
406,Angan - Putalisadak,Indian,Putalisadak,SWEETS (PER PC),Motichoor Ladoo,,64.00
407,Angan - Putalisadak,Indian,Putalisadak,SWEETS (PER PC),Mota Boondi Ladoo,,66.00
408,Angan - Putalisadak,Indian,Putalisadak,SWEETS (PER PC),Besan Special Ladoo,,75.00
409,Angan - Putalisadak,Indian,Putalisadak,SWEETS (PER PC),Besan Plain Ladoo,,70.00
410,Angan - Putalisadak,Indian,Putalisadak,SWEETS (PER PC),Masala Ladoo,,75.00
411,Angan - Putalisadak,Indian,Putalisadak,SWEETS (PER PC),Khoya Plain Burfi,,50.00
412,Angan - Putalisadak,Indian,Putalisadak,SWEETS (PER PC),Khoya Badam Burfi,,50.00
413,Angan - Putalisadak,Indian,Putalisadak,SWEETS (PER PC),Kaju Burfi,,40.00
414,Angan - Putalisadak,Indian,Putalisadak,SWEETS (PER PC),Kaju Kesar,,55.00
415,Angan - Putalisadak,Indian,Putalisadak,SWEETS (PER PC),Moong Dal Burfi,,50.00
416,Angan - Putalisadak,Indian,Putalisadak,SWEETS (PER PC),Doda Burfi,,50.00
417,Angan - Putalisadak,Indian,Putalisadak,SWEETS (PER PC),Chocolate Burfi,,50.00
418,Angan - Putalisadak,Indian,Putalisadak,SWEETS (PER PC),Besan Burfi,,70.00
419,Angan - Putalisadak,Indian,Putalisadak,SWEETS (PER PC),Khajuri Shahi,,70.00
420,Angan - Putalisadak,Indian,Putalisadak,SWEETS (PER PC),Balushahi,,70.00
421,Angan - Putalisadak,Indian,Putalisadak,SWEETS (PER PC),White Peda,,50.00
422,Angan - Putalisadak,Indian,Putalisadak,SWEETS (PER PC),Rajasthani Peda,,60.00
423,Angan - Putalisadak,Indian,Putalisadak,SWEETS (PER PC),Roasted Burfi,,50.00
424,Angan - Putalisadak,Indian,Putalisadak,SWEETS (PER PC),Anjeer Cake,,60.00
425,Angan - Putalisadak,Indian,Putalisadak,SWEETS (PER PC),Chandrakala,,65.00
426,Angan - Putalisadak,Indian,Putalisadak,SWEETS (PER PC),Rasbhari,,45.00
427,Angan - Putalisadak,Indian,Putalisadak,SWEETS (PER PC),Lalmohan,,55.00
428,Angan - Putalisadak,Indian,Putalisadak,SWEETS (PER PC),Sugarless Dry Ladoo,,70.00
429,Angan - Putalisadak,Indian,Putalisadak,SWEETS (PER PC),Sugarless Kaju Burfi,,65.00
430,Angan - Putalisadak,Indian,Putalisadak,SWEETS (PER PC),Kaju Roll,,55.00
431,Angan - Putalisadak,Indian,Putalisadak,SWEETS (PER PC),Kaju Tarbuj,,55.00
432,Angan - Putalisadak,Indian,Putalisadak,SWEETS (PER PC),Badam Burfi,,50.00
433,Angan - Putalisadak,Indian,Putalisadak,SWEETS (PER PC),Rasmalai,,90.00
434,Angan - Putalisadak,Indian,Putalisadak,SWEETS (PER PC),Rasmadhuri,,125.00
435,Angan - Putalisadak,Indian,Putalisadak,SWEETS (PER PC),Milk Cake,,60.00
436,Angan - Putalisadak,Indian,Putalisadak,SWEETS (PER PC),Kalakand,,50.00
437,Angan - Putalisadak,Indian,Putalisadak,SWEETS (PER PC),Chamcham,,80.00
438,Angan - Putalisadak,Indian,Putalisadak,SWEETS (PER PC),Mini Lalmohan (300gm),,480.00
439,Angan - Putalisadak,Indian,Putalisadak,SWEETS (PER PC),Mini Rasbhari (300gm),,480.00
440,Angan - Putalisadak,Indian,Putalisadak,SWEETS (PER PC),Boondiya (300gm),,480.00
441,Angan - Putalisadak,Indian,Putalisadak,SWEETS (PER PC),Soan Papdi (200gm),,260.00
442,Angan - Putalisadak,Indian,Putalisadak,SWEETS (PER PC),Soan Papdi (400gm),,495.00
443,Angan - Putalisadak,Indian,Putalisadak,SWEETS (PER PC),Sugarless Soan Papdi (200 Gms),,395.00
444,Angan - Putalisadak,Indian,Putalisadak,SWEETS (PER PC),Sohan Halwa (4 Pc),,570.00
