Price,Bedrooms,Bathrooms,SqFt,City,State,Year_Built,Type,Garage,Lot_Area
1869205,4,1,2230,Melbourne,VIC,1989,Apartment,1,6244
1514367,3,2,1980,Brisbane,QLD,1983,Townhouse,1,3716
1201446,5,3,800,Perth,WA,2022,Apartment,1,2387
1638312,2,2,1946,Brisbane,QLD,2020,House,2,4873
1592525,3,2,1217,Sydney,NSW,2015,House,0,2348
1885517,3,2,2401,Brisbane,QLD,2014,House,2,6056
1780229,3,3,2219,Adelaide,SA,2022,House,1,5548
1422523,3,3,1436,Brisbane,QLD,1982,House,1,3459
1396066,4,2,1691,Perth,WA,1997,Townhouse,1,4343
1756863,4,3,1364,Melbourne,VIC,2022,House,2,2595
1975843,5,3,1962,Melbourne,VIC,2003,House,1,5825
1951320,4,2,2573,Brisbane,QLD,2011,Townhouse,2,7170
1615596,4,2,1408,Melbourne,VIC,2013,House,0,3688
1533053,3,2,2302,Perth,WA,1981,Apartment,1,3544
1348209,4,3,1681,Adelaide,SA,1981,Apartment,1,4012
1247964,3,1,1524,Perth,WA,1989,House,1,3901
1533586,3,4,1935,Adelaide,SA,2002,Apartment,1,5383
1491298,3,1,1378,Melbourne,VIC,1994,House,1,4025
1271680,3,2,1667,Perth,WA,1991,Apartment,1,4792
1589151,3,3,1281,Melbourne,VIC,2022,House,1,2702
2591935,5,2,3178,Sydney,NSW,1996,House,1,9042
1509407,3,2,2021,Brisbane,QLD,1997,Apartment,1,3034
1556494,2,1,1580,Melbourne,VIC,1993,House,1,3203
1412071,3,2,2128,Adelaide,SA,1996,Apartment,1,3556
1680107,2,1,1932,Melbourne,VIC,1994,House,2,5458
1311806,2,2,1867,Adelaide,SA,1991,Apartment,2,5400
2079887,3,2,2368,Sydney,NSW,1995,House,1,4462
1877430,3,4,2454,Perth,WA,2011,Townhouse,1,5034
1586707,3,4,1681,Brisbane,QLD,2002,House,1,5004
1565892,4,1,1654,Brisbane,QLD,2017,House,2,3886
1824544,4,3,1834,Melbourne,VIC,2013,Apartment,2,4120
955262,3,1,800,Brisbane,QLD,2013,Townhouse,0,1800
1314511,3,1,1090,Melbourne,VIC,1995,Townhouse,2,2775
1945721,3,1,2820,Brisbane,QLD,2013,House,0,8268
2335753,4,4,2986,Melbourne,VIC,2019,Apartment,1,6123
1916860,2,4,1850,Sydney,NSW,1986,House,2,3255
1893751,1,1,2345,Sydney,NSW,2012,Apartment,2,4169
1909515,4,1,2186,Melbourne,VIC,1983,House,2,3346
2461431,3,2,3847,Adelaide,SA,2022,House,1,8976
1988133,2,2,2671,Melbourne,VIC,1986,Townhouse,1,7731
1520290,3,2,1923,Perth,WA,1997,Townhouse,2,4942
1560611,5,2,1426,Melbourne,VIC,1983,Apartment,1,4264
1057580,4,3,1036,Adelaide,SA,1990,Apartment,1,2967
1928738,4,2,2122,Melbourne,VIC,2022,Apartment,1,4748
1887414,3,4,1546,Sydney,NSW,1999,House,2,3447
1082578,3,2,1146,Brisbane,QLD,1990,Apartment,2,2800
1510523,5,2,1612,Brisbane,QLD,1994,Apartment,1,2686
1746004,5,3,1351,Melbourne,VIC,1996,House,2,3258
2252846,3,3,3012,Melbourne,VIC,2013,Apartment,0,6615
2133533,4,2,2528,Sydney,NSW,1991,Apartment,1,6231
1766744,2,2,1995,Melbourne,VIC,2021,Townhouse,1,4684
2098098,3,4,2887,Brisbane,QLD,2007,House,0,5676
1891882,3,1,2046,Melbourne,VIC,2014,House,2,4935
1571234,3,1,1483,Melbourne,VIC,1987,Townhouse,2,3039
2376226,5,2,2913,Melbourne,VIC,2006,House,1,5221
1989284,2,3,2323,Sydney,NSW,2001,Apartment,2,5837
1389206,3,3,1377,Brisbane,QLD,2003,Townhouse,1,2699
1578999,5,4,1885,Brisbane,QLD,1981,Apartment,1,5343
1820303,5,2,1474,Sydney,NSW,2010,Townhouse,2,2652
1430569,2,1,1170,Sydney,NSW,2001,House,1,2809
2178934,3,2,2555,Sydney,NSW,1980,House,2,6024
2078629,3,3,3145,Adelaide,SA,1993,House,1,5651
1261380,2,1,1160,Melbourne,VIC,2004,Apartment,2,2507
2116416,5,1,2337,Melbourne,VIC,2015,House,1,5875
1604708,5,1,1609,Melbourne,VIC,2015,Apartment,0,3183
1397054,2,2,1707,Adelaide,SA,2020,House,1,2853
1333239,2,3,1644,Brisbane,QLD,1982,Townhouse,1,3984
1573159,2,2,1481,Sydney,NSW,1984,House,0,2720
1949335,5,4,2029,Melbourne,VIC,1980,House,0,5117
1136909,2,1,1501,Brisbane,QLD,1998,Apartment,2,4142
1945566,3,4,2162,Melbourne,VIC,2012,Apartment,2,3643
1971331,3,3,1969,Melbourne,VIC,2021,House,2,4247
1452695,3,2,1856,Adelaide,SA,2009,Townhouse,2,4024
1373723,2,4,1455,Adelaide,SA,1991,House,2,3564
1270646,3,2,1653,Adelaide,SA,1989,House,0,3310
2400256,5,3,2453,Sydney,NSW,2013,House,2,5220
2184485,5,3,2300,Sydney,NSW,1995,Apartment,2,3492
1698344,4,3,1413,Melbourne,VIC,2019,House,0,2379
1423090,1,2,2059,Perth,WA,2008,Apartment,1,4849
1760829,3,1,2450,Brisbane,QLD,1994,House,1,4469
1147526,3,2,998,Perth,WA,1990,House,2,1714
1731125,3,2,2326,Adelaide,SA,2023,House,1,4620
1646880,5,3,1602,Brisbane,QLD,2013,Townhouse,2,2796
2030427,3,3,2342,Sydney,NSW,2015,Apartment,0,3723
1742277,2,4,1542,Sydney,NSW,2009,House,0,2969
1474729,5,1,917,Melbourne,VIC,2014,House,2,1601
1478055,5,3,1023,Melbourne,VIC,1988,House,0,2762
1919245,2,4,2028,Sydney,NSW,1997,Apartment,1,3233
1736884,3,3,2155,Brisbane,QLD,1998,House,1,5650
1758034,3,1,1457,Sydney,NSW,2018,House,2,3022
1717135,3,1,2383,Brisbane,QLD,1983,House,1,5988
843798,2,1,1003,Perth,WA,1985,Apartment,0,1583
1956735,3,2,1960,Sydney,NSW,2012,House,1,5647
1756657,5,2,1273,Sydney,NSW,2011,House,1,3375
1721543,3,4,1608,Sydney,NSW,1995,Apartment,1,2751
1944339,2,2,2028,Sydney,NSW,1990,House,2,3708
1572427,3,2,1483,Melbourne,VIC,2001,Apartment,2,3658
1612462,3,2,1769,Brisbane,QLD,2015,House,2,5099
1979772,4,3,2603,Brisbane,QLD,2002,House,0,5646
1806215,3,4,1653,Melbourne,VIC,2005,House,1,3685
1983894,2,3,2501,Melbourne,VIC,2010,Apartment,2,4644
1265495,2,2,1322,Brisbane,QLD,2008,House,1,2742
1988741,4,2,2317,Sydney,NSW,1984,House,0,4471
2453878,3,3,2864,Sydney,NSW,2017,House,2,5803
1147745,4,2,800,Perth,WA,2004,House,1,1224
1685377,3,2,1521,Melbourne,VIC,2013,House,2,2376
1684532,3,1,2346,Perth,WA,1991,House,0,5914
1815109,3,1,1878,Sydney,NSW,2001,House,1,4738
2209548,5,3,2222,Sydney,NSW,1988,House,2,4435
1725574,5,1,1637,Melbourne,VIC,1999,House,1,4631
1560209,3,2,2051,Perth,WA,2008,House,1,3897
1558709,3,2,1906,Perth,WA,2023,House,0,3991
2184064,2,2,2700,Sydney,NSW,2008,House,1,7013
1623731,3,2,2152,Adelaide,SA,2006,House,1,5629
1887427,3,2,2202,Melbourne,VIC,1996,Apartment,2,6148
1690208,5,1,1752,Sydney,NSW,1984,Apartment,0,2705
1815487,5,1,1707,Sydney,NSW,1992,House,0,3031
1669807,3,2,1740,Melbourne,VIC,2021,Apartment,1,4283
1885424,3,2,2236,Melbourne,VIC,1994,Townhouse,1,4489
1926753,4,2,1747,Sydney,NSW,1994,House,1,2735
1693788,4,1,2173,Adelaide,SA,1997,House,2,5173
2024870,1,3,3245,Brisbane,QLD,1981,Townhouse,2,6781
1762633,3,2,2522,Perth,WA,2002,Apartment,1,5161
1666980,3,1,1804,Melbourne,VIC,2022,Apartment,1,3422
1917280,3,1,2720,Brisbane,QLD,1992,House,1,4105
1755029,2,4,1755,Melbourne,VIC,2022,House,0,3112
916340,1,2,800,Brisbane,QLD,1983,House,1,1769
1215176,3,2,1395,Adelaide,SA,2004,Apartment,2,2669
1103268,3,3,877,Brisbane,QLD,1990,House,0,2467
1656786,2,3,1789,Melbourne,VIC,2021,Apartment,0,3067
1934675,3,3,2011,Sydney,NSW,1991,Townhouse,2,5657
2007945,4,2,3005,Adelaide,SA,1992,House,1,6334
2028550,4,2,2196,Sydney,NSW,1988,House,1,4202
1397281,3,1,1868,Perth,WA,2017,Apartment,1,3655
2158189,3,4,2497,Melbourne,VIC,1985,House,2,4983
1411724,5,2,800,Melbourne,VIC,2022,Townhouse,1,1807
1643429,3,2,2141,Brisbane,QLD,2022,Apartment,1,4348
2120170,3,4,2462,Sydney,NSW,1989,House,0,6084
1592937,3,4,1112,Melbourne,VIC,2002,House,2,2379
2181083,2,4,2686,Sydney,NSW,1994,Apartment,1,6735
1789265,3,3,2203,Brisbane,QLD,2002,House,2,5302
2137963,5,4,1750,Sydney,NSW,2019,House,2,3268
2132496,3,2,2379,Sydney,NSW,2016,House,1,6470
2163635,3,3,3362,Perth,WA,2013,Apartment,0,9073
2019232,5,3,2109,Melbourne,VIC,1995,House,1,6292
1822274,1,2,2148,Sydney,NSW,2020,Apartment,1,3787
1732902,3,1,1724,Melbourne,VIC,2011,House,2,4779
1738939,3,4,1490,Melbourne,VIC,2017,House,1,4184
2096532,3,2,2498,Melbourne,VIC,2019,House,1,6153
1162415,1,3,1486,Adelaide,SA,1984,House,1,3358
1474054,3,1,2042,Brisbane,QLD,1996,Townhouse,0,5997
1682784,3,1,1713,Sydney,NSW,2001,Townhouse,1,5070
1973710,3,2,2287,Melbourne,VIC,2018,House,0,5632
2075230,3,2,2200,Sydney,NSW,2020,House,1,4486
2155972,3,2,2622,Sydney,NSW,1997,Townhouse,1,7148
1318692,2,2,1693,Adelaide,SA,2007,House,1,2767
1745809,3,1,1838,Melbourne,VIC,1992,House,1,3558
1229398,2,1,1412,Perth,WA,2021,House,0,4207
1799180,5,2,1733,Sydney,NSW,1980,Apartment,1,4717
1990359,3,1,2226,Sydney,NSW,1998,House,1,6477
2027007,3,3,2454,Melbourne,VIC,2013,Apartment,1,5870
1643550,4,2,1446,Melbourne,VIC,1983,House,2,3054
1850982,3,1,2521,Brisbane,QLD,2022,House,0,7488
2136751,3,2,2813,Melbourne,VIC,1982,House,1,5525
2023439,4,1,2248,Melbourne,VIC,2020,Townhouse,1,5926
2087177,4,1,3126,Brisbane,QLD,1989,Townhouse,1,7306
1334249,3,2,1535,Brisbane,QLD,2007,Apartment,2,2829
1204470,1,3,1253,Perth,WA,2013,House,0,1912
1545869,3,4,932,Melbourne,VIC,2018,House,2,1936
2097031,4,3,2897,Perth,WA,1998,House,0,6726
1999888,2,2,2392,Melbourne,VIC,2021,House,1,4246
1569924,3,2,1966,Brisbane,QLD,2015,Townhouse,2,4172
1731054,4,2,2167,Perth,WA,2022,House,0,5252
1394055,1,3,1324,Sydney,NSW,1982,Apartment,2,3407
2595931,4,4,3467,Melbourne,VIC,2002,House,0,5475
1525766,3,1,2077,Adelaide,SA,1996,House,2,5186
1678867,3,1,2065,Melbourne,VIC,1986,Apartment,1,3274
1678602,1,2,2435,Perth,WA,2005,House,1,3756
2295073,4,3,2288,Sydney,NSW,2022,House,2,3956
1748087,3,3,2134,Brisbane,QLD,1997,House,1,5294
1319812,3,2,1525,Perth,WA,1985,Townhouse,1,2409
2127344,3,4,2282,Melbourne,VIC,2010,House,2,3495
2397572,4,2,3129,Melbourne,VIC,2008,House,0,5247
2403802,5,4,2807,Sydney,NSW,1988,Apartment,1,8210
2522784,3,4,2955,Sydney,NSW,2014,House,2,8456
1692047,3,3,1693,Melbourne,VIC,1996,House,1,2759
1376859,5,2,1406,Perth,WA,1991,House,0,2750
1439051,3,1,1924,Adelaide,SA,2015,House,0,5621
1677452,3,2,2033,Brisbane,QLD,2003,House,1,3348
1704462,2,2,2656,Perth,WA,1989,Apartment,1,4361
1299707,4,3,984,Brisbane,QLD,2009,House,0,1603
2033402,3,1,2917,Brisbane,QLD,2008,House,2,8650
1624104,3,2,1905,Brisbane,QLD,2018,House,1,4981
1774951,3,3,1743,Melbourne,VIC,1989,House,2,3176
1535387,2,1,1392,Melbourne,VIC,2018,House,2,2185
1557886,3,2,1007,Sydney,NSW,2007,House,2,2968
1774060,2,2,2493,Perth,WA,1997,House,1,5332
2006803,3,2,2043,Sydney,NSW,2020,House,1,4900
1479043,3,1,1226,Sydney,NSW,1996,House,1,2352
1441723,3,3,1222,Melbourne,VIC,1990,House,1,3225
1400577,4,2,1798,Adelaide,SA,1980,House,1,3228
2228887,4,4,3001,Brisbane,QLD,1996,House,2,8044
1844927,4,2,1844,Melbourne,VIC,2015,House,0,3404
1047712,1,2,1098,Brisbane,QLD,2015,Apartment,1,1808
1219891,2,1,1852,Adelaide,SA,1988,Apartment,1,4109
1789013,3,1,1836,Melbourne,VIC,2007,House,2,4994
1466887,5,2,800,Melbourne,VIC,2012,Townhouse,2,1661
1665496,4,1,1967,Melbourne,VIC,1982,Townhouse,0,3036
1810929,4,2,1861,Melbourne,VIC,1987,House,1,4337
1723541,3,2,2417,Adelaide,SA,1985,House,2,6094
1977497,3,2,3109,Brisbane,QLD,1985,Townhouse,1,8118
1903642,3,1,2675,Brisbane,QLD,2008,House,2,5627
1745205,2,3,1838,Melbourne,VIC,2016,House,0,3025
1130145,1,4,1336,Adelaide,SA,1991,Townhouse,1,3175
2573224,5,1,3544,Sydney,NSW,1988,Apartment,1,7067
1990058,3,1,2035,Sydney,NSW,2020,House,2,5944
1876874,3,4,2008,Sydney,NSW,1998,Apartment,1,4526
1490451,2,1,1985,Brisbane,QLD,1996,House,1,4384
1857355,5,4,2118,Brisbane,QLD,2023,Townhouse,1,4161
1767882,3,1,1913,Melbourne,VIC,2011,House,1,3842
1623926,3,3,1655,Brisbane,QLD,2014,House,2,3757
1734213,5,2,1671,Melbourne,VIC,1993,Apartment,2,3276
1951089,3,4,1980,Sydney,NSW,1995,House,0,5621
1835410,3,2,1673,Sydney,NSW,2000,House,2,3613
1416937,1,2,1572,Melbourne,VIC,1991,House,0,3047
1488481,2,1,2063,Perth,WA,2003,House,1,3576
1590453,4,2,1847,Brisbane,QLD,2013,Townhouse,2,4633
2351137,4,3,2902,Sydney,NSW,1987,House,0,4465
1395740,3,2,800,Sydney,NSW,2023,House,0,1739
1862441,3,4,2654,Perth,WA,2000,Apartment,1,6173
2259290,3,2,2747,Sydney,NSW,1987,House,2,5521
1248480,1,3,800,Melbourne,VIC,2007,House,1,2099
1763567,3,2,1794,Sydney,NSW,1995,House,1,4510
1810913,3,4,1777,Melbourne,VIC,1989,House,2,5255
1601324,3,4,1155,Melbourne,VIC,1994,House,2,2615
1798858,4,2,1533,Sydney,NSW,1983,House,2,3536
1496815,3,3,1333,Melbourne,VIC,2005,Apartment,1,2492
2237430,2,3,3051,Melbourne,VIC,1994,House,0,6341
2053815,3,2,2561,Sydney,NSW,2015,Apartment,0,3945
1995117,4,2,2762,Brisbane,QLD,2011,Apartment,2,7001
1855514,3,1,2433,Perth,WA,2022,House,2,4786
1608820,2,3,1322,Sydney,NSW,2017,Townhouse,2,3055
1651720,3,1,1685,Sydney,NSW,1983,House,0,3172
2008838,4,1,2293,Sydney,NSW,2020,Apartment,0,5577
1425446,3,2,1266,Melbourne,VIC,1988,House,0,2750
1830045,4,2,2427,Perth,WA,2014,House,0,5396
1991339,5,3,1855,Sydney,NSW,2007,Townhouse,1,5407
1931815,4,4,1775,Melbourne,VIC,2016,Townhouse,2,4542
2091797,3,2,2426,Sydney,NSW,1988,House,1,4593
1857785,3,1,2266,Melbourne,VIC,1981,House,1,5113
1637533,1,3,1783,Sydney,NSW,1982,Townhouse,1,3923
1982395,5,2,2695,Adelaide,SA,2023,House,0,7258
1346580,3,2,1351,Brisbane,QLD,1984,House,2,3716
1876546,2,2,2369,Melbourne,VIC,1989,House,1,4561
1587276,3,2,2355,Perth,WA,2007,Apartment,0,6435
1836607,3,2,1814,Sydney,NSW,1994,Townhouse,1,3209
1999737,3,3,2195,Sydney,NSW,1993,Townhouse,1,5805
1150830,3,2,1249,Adelaide,SA,2002,House,0,2340
1984648,3,3,2554,Melbourne,VIC,1992,Apartment,1,4973
1497509,4,2,1889,Adelaide,SA,1995,House,1,5249
1414420,3,2,1686,Brisbane,QLD,2009,Apartment,1,3592
1917370,3,3,2629,Adelaide,SA,2019,House,1,7851
1413990,3,2,1577,Brisbane,QLD,1987,House,1,2725
1398738,3,2,1154,Sydney,NSW,1996,Apartment,1,2535
1208956,4,2,1066,Perth,WA,2009,House,1,2770
2129423,3,2,2363,Sydney,NSW,1996,House,2,3564
1387878,3,3,1231,Brisbane,QLD,2014,House,1,2128
2110904,2,2,3052,Melbourne,VIC,1980,Apartment,1,4672
1358848,5,3,800,Brisbane,QLD,2003,House,2,2391
2041963,3,1,3017,Brisbane,QLD,2004,House,1,7970
1620101,4,2,2126,Perth,WA,1981,House,0,4381
1414668,1,4,1941,Perth,WA,2004,Apartment,1,3368
1424304,3,3,1673,Perth,WA,1993,House,2,2736
1852390,3,1,2239,Melbourne,VIC,2018,Apartment,2,5146
1631463,4,2,1977,Perth,WA,2012,Townhouse,2,5860
1980409,3,2,2661,Brisbane,QLD,1996,House,1,6686
1650951,5,2,2068,Perth,WA,2010,Apartment,2,4235
1569813,3,3,2090,Adelaide,SA,1989,House,0,4705
1819078,3,3,1781,Sydney,NSW,1985,House,1,5342
1863554,2,2,1965,Melbourne,VIC,2018,House,2,4478
1786375,4,3,2184,Perth,WA,2004,House,1,6436
1391812,3,2,973,Sydney,NSW,2017,Townhouse,0,1484
1494723,4,1,1191,Melbourne,VIC,2016,Townhouse,1,3074
1921143,5,2,2445,Perth,WA,2009,Townhouse,2,5969
2134695,5,4,2102,Sydney,NSW,2013,Townhouse,0,5315
1530136,3,3,1889,Adelaide,SA,1997,House,1,4451
1491241,3,2,2011,Adelaide,SA,2003,House,0,3149
1943861,4,2,2208,Melbourne,VIC,2006,House,1,3808
1485628,2,4,1676,Brisbane,QLD,2006,Apartment,2,4832
1800656,3,2,1533,Sydney,NSW,2018,House,0,2835
1488236,1,2,2117,Brisbane,QLD,2000,Townhouse,0,6330
1568633,3,4,1412,Melbourne,VIC,1998,Apartment,1,3559
1645791,2,3,2244,Perth,WA,2018,Apartment,1,4863
1416266,2,2,978,Sydney,NSW,2002,House,1,2818
1894658,3,2,2617,Brisbane,QLD,2018,House,1,7047
1835054,3,2,2283,Brisbane,QLD,2023,House,2,4894
1869222,3,1,2153,Sydney,NSW,1994,Townhouse,1,3452
1979027,2,4,2589,Perth,WA,2022,House,1,7257
1877600,3,2,2999,Adelaide,SA,1981,Apartment,1,7940
1843593,2,3,2608,Brisbane,QLD,2014,Townhouse,1,7007
1059658,3,1,895,Brisbane,QLD,1999,House,0,2343
1438608,3,2,1232,Melbourne,VIC,2007,House,1,2358
1623356,3,1,1625,Melbourne,VIC,1994,House,2,4531
2031201,4,3,2015,Sydney,NSW,1995,House,1,3030
1996326,3,2,2310,Melbourne,VIC,2012,Townhouse,1,4288
1602564,4,2,1564,Melbourne,VIC,1991,House,0,2456
1673984,3,1,2112,Brisbane,QLD,2018,House,1,3518
1809817,3,2,1546,Sydney,NSW,2018,House,1,3555
1758886,3,1,1633,Sydney,NSW,2022,House,1,2540
1111325,1,2,1156,Brisbane,QLD,1999,House,1,2048
1521483,3,2,1446,Sydney,NSW,2008,Apartment,0,2673
1589744,3,2,1188,Melbourne,VIC,2022,House,2,2952
1469524,3,2,1414,Sydney,NSW,1982,Apartment,1,3116
2038054,2,2,2632,Melbourne,VIC,1984,House,1,5758
1159216,2,2,1430,Adelaide,SA,1981,House,2,3794
2294023,5,2,3579,Perth,WA,2002,Townhouse,0,7821
2033023,3,1,2295,Sydney,NSW,2005,House,2,4644
1876418,2,3,2110,Melbourne,VIC,2005,House,1,6213
1288541,3,2,1484,Adelaide,SA,1986,House,1,2245
1565128,3,1,2420,Perth,WA,1989,Apartment,1,4738
1707162,4,1,1654,Sydney,NSW,1984,House,1,3994
1475412,1,3,2073,Perth,WA,1991,House,0,5544
2742232,3,3,3536,Sydney,NSW,2011,House,2,9634
1987414,4,2,1942,Melbourne,VIC,2021,House,2,3047
2110850,1,2,2689,Sydney,NSW,2010,House,1,6895
1330281,3,2,1578,Adelaide,SA,2001,Townhouse,2,4072
1805749,5,4,1979,Brisbane,QLD,1996,Apartment,2,3604
2424668,3,3,3062,Sydney,NSW,1999,House,1,5111
1463436,3,2,1623,Brisbane,QLD,1999,House,1,4261
2404849,2,3,3087,Sydney,NSW,2022,House,0,5786
2084950,1,3,2424,Sydney,NSW,1987,House,2,3643
1707900,3,2,1662,Melbourne,VIC,2013,Apartment,2,3051
1791028,4,2,2379,Brisbane,QLD,2002,House,0,3680
2202337,3,1,2583,Sydney,NSW,2017,House,1,4840
2079603,4,1,2373,Melbourne,VIC,2007,House,2,4752
1516044,5,3,1057,Melbourne,VIC,1992,House,0,2017
1450882,3,2,1563,Brisbane,QLD,2008,House,1,4503
1697030,2,3,1851,Sydney,NSW,1987,Apartment,1,3423
1932934,3,4,1955,Sydney,NSW,1990,House,1,4304
2013713,5,1,2372,Melbourne,VIC,1997,House,0,6965
1975903,4,2,2106,Melbourne,VIC,2004,House,1,5938
1195565,2,3,1198,Brisbane,QLD,2001,Apartment,1,2354
1770042,3,3,2228,Adelaide,SA,2014,House,2,4433
2139202,3,3,2366,Sydney,NSW,2008,House,1,5655
1862728,5,2,2335,Brisbane,QLD,2000,House,1,6719
2101265,2,2,2648,Sydney,NSW,1986,House,1,4012
2030855,3,2,2500,Sydney,NSW,1991,House,0,5224
2123289,4,4,2275,Melbourne,VIC,2015,House,2,6313
1619701,3,2,1957,Brisbane,QLD,2003,House,2,4142
1273897,3,4,1003,Perth,WA,2011,House,1,2588
1654842,2,2,2257,Brisbane,QLD,2006,House,1,5729
2028942,3,4,2124,Sydney,NSW,2011,Apartment,1,3841
1711518,3,2,2162,Brisbane,QLD,2011,House,1,4703
1384361,5,2,1233,Perth,WA,2011,House,0,2898
1535089,3,2,1351,Melbourne,VIC,2005,House,1,3477
1710494,3,2,2631,Adelaide,SA,1990,Apartment,2,7194
1787810,3,2,1976,Sydney,NSW,1997,Townhouse,0,5217
1586122,2,1,2408,Perth,WA,2018,Apartment,1,3715
1702283,3,1,2016,Melbourne,VIC,1984,House,0,5054
1551639,4,2,2017,Brisbane,QLD,1995,Apartment,0,4532
1961965,4,3,2562,Brisbane,QLD,1990,House,1,6050
1694473,3,2,1690,Melbourne,VIC,2014,House,1,3481
1528154,3,1,2057,Adelaide,SA,1990,House,2,5290
1821887,2,3,1722,Sydney,NSW,2021,House,1,4325
1906050,5,2,1739,Sydney,NSW,2002,House,1,4120
1558520,2,4,1814,Perth,WA,2013,House,1,5066
2101230,4,2,2133,Sydney,NSW,1996,House,2,3525
1483579,3,1,1712,Melbourne,VIC,1989,Townhouse,0,3342
2091079,5,2,2753,Brisbane,QLD,1997,House,1,6175
1480400,4,2,1463,Brisbane,QLD,2023,House,2,4298
1365710,4,1,1887,Adelaide,SA,1987,Townhouse,0,3035
1447628,3,1,1736,Brisbane,QLD,2005,Apartment,2,3482
1884916,3,1,2868,Perth,WA,1982,House,1,8285
1450560,3,2,2117,Adelaide,SA,2003,Apartment,0,6029
2093728,4,2,2619,Melbourne,VIC,1982,House,1,7327
1351661,2,2,1108,Melbourne,VIC,2017,House,0,2175
1589716,5,1,2160,Brisbane,QLD,1981,Apartment,1,5984
2254163,4,2,2533,Sydney,NSW,2014,House,1,5721
1828265,3,2,2049,Sydney,NSW,1996,Apartment,0,4979
1978056,4,2,2639,Brisbane,QLD,1988,House,2,4904
1308847,3,1,1689,Adelaide,SA,2015,Apartment,1,4325
2254821,3,1,2845,Melbourne,VIC,2001,House,1,5667
2570282,3,2,3379,Sydney,NSW,2010,Townhouse,1,6812
1680566,3,1,1782,Melbourne,VIC,2013,House,0,4375
1741919,4,2,1732,Melbourne,VIC,2003,Townhouse,2,3222
2251412,3,2,2872,Melbourne,VIC,1988,House,2,5274
2007437,3,2,2947,Brisbane,QLD,2022,Apartment,0,6053
1647964,3,2,1686,Sydney,NSW,1981,Apartment,1,4497
1820804,4,2,1747,Melbourne,VIC,2000,House,1,3210
1354585,2,2,1830,Perth,WA,2013,Apartment,1,4908
1443589,4,3,1193,Brisbane,QLD,2006,House,2,3035
1738854,3,3,1448,Sydney,NSW,2016,House,0,3648
1437346,3,2,1397,Melbourne,VIC,1986,Apartment,1,3091
1611868,3,2,1539,Sydney,NSW,2001,Townhouse,0,4031
1480683,3,2,1979,Adelaide,SA,1983,House,1,3008
2028598,4,3,2140,Sydney,NSW,1993,House,1,4192
1977043,3,1,2930,Adelaide,SA,2013,House,2,7380
1467802,4,4,1400,Perth,WA,2002,Apartment,2,4176
1989182,2,2,2590,Melbourne,VIC,2023,Townhouse,0,3895
1772170,3,2,1871,Melbourne,VIC,2021,Apartment,2,4239
1680727,5,1,1970,Perth,WA,2004,House,1,5685
2126330,4,2,2404,Sydney,NSW,1980,House,1,6722
1517520,3,2,1326,Sydney,NSW,1994,House,0,2035
1912037,3,1,2229,Sydney,NSW,2011,Townhouse,0,5115
1805441,3,2,2099,Melbourne,VIC,1993,Townhouse,1,3163
2053968,3,3,2295,Melbourne,VIC,2020,Apartment,2,6161
1643451,4,2,2173,Adelaide,SA,2000,Townhouse,1,4267
2649003,4,2,3473,Sydney,NSW,1986,House,2,9198
1361870,3,1,1617,Perth,WA,2015,Apartment,2,4718
1954283,5,3,1681,Sydney,NSW,2000,House,1,4983
1793654,3,3,1626,Melbourne,VIC,2019,House,2,4620
1645897,3,2,1666,Sydney,NSW,1991,Apartment,0,3010
1330769,3,2,1617,Adelaide,SA,1994,House,0,2898
2141107,3,2,2713,Sydney,NSW,1994,Apartment,1,6617
1881939,3,2,2852,Brisbane,QLD,1996,Apartment,1,6606
1714095,3,2,1657,Sydney,NSW,2013,Apartment,1,2510
1425430,3,4,1500,Perth,WA,2023,Apartment,1,3132
2006952,2,2,2282,Melbourne,VIC,2014,House,2,6529
1885736,4,2,1668,Sydney,NSW,2018,House,1,4751
1852742,3,2,2379,Brisbane,QLD,2017,House,1,4297
1959399,2,3,2121,Sydney,NSW,1993,House,1,4398
1374660,4,1,1090,Melbourne,VIC,1984,House,1,2552
2502511,5,2,2928,Sydney,NSW,2009,House,1,8138
2227231,5,2,3077,Brisbane,QLD,1983,House,2,7072
1622070,3,2,1632,Melbourne,VIC,1994,House,1,4819
1852643,2,3,1767,Sydney,NSW,2018,House,1,4769
1696928,3,1,2171,Brisbane,QLD,2014,House,2,6361
1995135,2,3,2200,Sydney,NSW,1989,House,2,5715
2023604,5,1,2395,Melbourne,VIC,1981,House,0,6745
2111603,2,1,3206,Brisbane,QLD,2023,House,0,8805
1557135,3,3,1893,Adelaide,SA,2003,House,2,3561
1769709,3,2,1521,Sydney,NSW,2007,House,2,2805
1234493,3,2,1172,Brisbane,QLD,2001,House,1,3278
1783433,4,2,1561,Melbourne,VIC,2023,House,1,2540
1861609,3,2,1980,Melbourne,VIC,2011,House,1,4183
2305001,2,2,3076,Melbourne,VIC,2010,House,1,8402
1814776,3,4,1689,Sydney,NSW,1998,Apartment,2,4595
2020447,3,4,2134,Melbourne,VIC,2000,House,1,3645
1415816,2,2,1990,Brisbane,QLD,1982,Apartment,2,4441
2088077,3,2,2713,Melbourne,VIC,1985,House,1,6022
2613330,3,2,3516,Sydney,NSW,2011,Townhouse,2,6981
1813727,4,2,1681,Sydney,NSW,1981,House,1,4835
1700550,5,1,1706,Melbourne,VIC,2003,Apartment,2,4231
